,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
38,0.32,Ideal,D,SI1,61.3,55.0,4.41,4.46,2.72,631.1284487111137
39,0.3,Premium,J,VS1,62.6,58.0,4.32,4.27,2.69,431.726876660747
40,0.32,Very Good,D,VVS2,60.1,58.0,4.41,4.44,2.66,839.8648837463329
41,0.33,Ideal,G,VS1,61.7,56.0,4.44,4.47,2.75,765.5105217031781
42,0.25,Ideal,G,VS1,62.7,54.0,4.05,4.08,2.55,452.20515135283085
43,0.3,Ideal,F,VS1,61.0,56.0,4.37,4.35,2.66,686.6305776989448
44,1.26,Very Good,F,IF,60.0,60.0,7.04,7.09,4.24,14050.250777139081
45,1.14,Ideal,J,VS1,61.6,56.0,6.71,6.73,4.14,5023.949031863117
46,1.51,Premium,H,SI1,62.8,60.0,7.22,7.14,4.51,8784.362039887052
47,0.51,Very Good,E,SI2,62.0,57.0,5.09,5.13,3.17,1140.980229330801
48,0.32,Ideal,G,IF,61.0,57.0,4.44,4.48,2.72,979.6918125268359
49,0.94,Premium,E,SI2,60.4,59.0,6.37,6.34,3.84,3729.917592085145
50,0.51,Premium,E,VS2,60.6,58.0,5.15,5.12,3.11,1642.489984430559
51,1.12,Ideal,H,SI2,61.4,56.0,6.69,6.66,4.1,4623.137871231251
52,1.33,Premium,G,SI2,60.3,58.0,7.19,7.16,4.33,6599.595704241301
53,0.32,Premium,H,VS2,61.7,59.0,4.35,4.4,2.7,572.9102998792213
54,0.7,Ideal,E,VS2,62.6,57.0,5.63,5.68,3.54,3077.5212574596353
55,1.35,Ideal,H,VVS1,61.9,57.0,7.06,7.09,4.38,10622.248177968515
56,0.23,Good,F,VS2,63.8,57.0,3.93,3.84,2.48,317.9359868608834
57,0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2705.123320162572
58,1.03,Ideal,D,SI1,61.3,56.0,6.48,6.54,3.99,5728.448054814695
59,1.02,Good,E,SI2,62.8,64.0,6.36,6.32,3.98,4098.1286113590795
60,0.55,Ideal,H,VVS2,61.7,57.0,5.28,5.26,3.25,1804.2977079246123
61,0.34,Ideal,E,IF,61.7,56.0,4.46,4.48,2.76,1299.733739618496
62,0.71,Premium,D,VVS2,60.0,58.0,5.92,5.84,3.53,3916.478851990817
63,0.55,Good,G,SI1,63.6,61.0,5.22,5.16,3.3,1354.207875406038
64,0.54,Ideal,G,VS2,61.5,55.0,5.24,5.27,3.23,1672.021945713102
65,1.23,Ideal,H,IF,61.3,57.0,6.87,6.92,4.23,10114.404543505609
66,0.27,Premium,E,VVS1,60.6,58.0,4.18,4.2,2.54,690.5596600796788
67,0.53,Ideal,D,VS2,61.4,56.0,5.18,5.21,3.19,1955.4903532476703
68,1.25,Ideal,G,SI2,61.1,55.0,6.95,6.99,4.26,6052.157256880101
69,0.34,Ideal,E,VVS2,62.3,57.0,4.48,4.44,2.78,930.4066866189469
70,0.36,Premium,I,VS2,62.7,59.0,4.54,4.58,2.86,630.4135048948234
71,0.34,Ideal,G,SI1,61.2,57.0,4.56,4.53,2.78,597.1127585392135
72,1.12,Good,E,SI1,64.3,57.0,6.56,6.5,4.2,5779.145966231433
73,0.3,Ideal,H,VS1,61.6,55.0,4.27,4.3,2.64,592.1113316286924
74,0.36,Ideal,D,SI1,62.0,56.0,4.61,4.55,2.84,788.195298620251
75,0.71,Ideal,F,VVS1,61.1,54.0,5.78,5.84,3.55,4221.662852334729
76,0.32,Premium,G,VS2,62.6,60.0,4.33,4.36,2.72,601.0322612527619
77,0.5,Premium,E,VS2,61.3,60.0,5.11,5.07,3.12,1582.2147829901376
78,0.51,Very Good,E,SI1,63.3,59.0,5.09,5.05,3.21,1348.555746842614
79,0.58,Ideal,J,VS1,61.9,58.0,5.31,5.35,3.3,1469.996515419911
80,0.3,Ideal,F,IF,62.5,54.0,4.31,4.33,2.7,959.3755515763951
81,0.39,Ideal,G,VVS1,62.3,57.0,4.7,4.64,2.91,1223.9124167754921
82,0.31,Ideal,F,VS2,61.8,56.0,4.37,4.33,2.69,618.5113883470373
83,0.9,Very Good,H,VS1,60.5,63.0,6.13,6.16,3.72,4206.070414431558
84,0.81,Premium,G,SI2,61.7,57.0,5.99,5.94,3.68,2577.3229764834573
85,0.7,Premium,E,SI2,61.1,61.0,5.74,5.69,3.49,2137.846162467824
86,0.38,Very Good,J,VS2,60.5,60.0,4.64,4.68,2.82,597.6826131443592
87,0.71,Very Good,G,SI1,60.0,59.0,5.76,5.8,3.47,2266.8681552907265
88,0.71,Very Good,D,VS2,63.1,58.0,5.67,5.7,3.59,3159.1636581302078
89,0.9,Very Good,H,VS1,62.1,59.0,6.09,6.14,3.8,4206.070414431558
90,0.74,Very Good,F,SI2,63.2,58.0,5.75,5.71,3.62,2198.3787776024806
91,1.5,Premium,H,VS2,62.4,59.0,7.32,7.29,4.56,9805.001044688914
92,1.5,Very Good,F,SI1,63.0,55.0,7.27,7.31,4.59,10048.203674411125
93,0.42,Ideal,F,VS1,61.0,57.0,4.87,4.84,2.96,1307.445596626389
94,1.01,Premium,G,VS2,61.6,58.0,6.45,6.4,3.96,5313.219269399775
95,2.48,Premium,I,SI2,63.0,62.0,8.62,8.58,5.42,18017.23739697347
96,1.02,Ideal,F,VVS2,61.1,56.3,6.48,6.52,3.97,7145.215739724728
97,0.4,Ideal,D,VS2,61.3,57.0,4.77,4.75,2.92,1149.8870039254564
98,0.7,Ideal,F,SI1,61.3,57.0,5.76,5.79,3.54,2487.6769038382185
99,1.01,Good,E,VS2,62.5,58.0,6.32,6.36,3.96,5619.383858231596
100,1.13,Very Good,I,VS2,60.7,58.0,6.72,6.75,4.09,5021.947306967129
101,1.09,Ideal,I,VS2,61.9,56.0,6.62,6.67,4.09,4981.435526330504
102,0.7,Very Good,E,VS2,62.7,58.0,5.65,5.67,3.55,2898.1107619290915
103,1.0,Premium,F,SI1,60.8,59.0,6.44,6.38,3.9,4771.5800501775175
104,1.52,Ideal,H,VS2,61.8,54.0,7.42,7.43,4.59,10347.144636287672
105,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1155.2946948509637
106,0.43,Very Good,J,VS2,60.9,59.0,4.86,4.9,2.97,748.3488310937742
107,0.31,Very Good,E,SI2,60.8,61.0,4.39,4.43,2.68,445.73043161864246
108,0.33,Ideal,G,VS2,62.2,56.0,4.47,4.44,2.77,657.2227023614978
109,0.7,Premium,E,VS2,61.0,59.0,5.74,5.7,3.49,2986.469065017972
110,0.33,Ideal,G,VVS2,62.5,54.0,4.41,4.45,2.77,765.5105217031781
111,1.16,Premium,H,SI2,62.6,57.0,6.75,6.67,4.2,4787.989143013888
112,0.51,Ideal,E,VS2,61.8,57.0,5.15,5.14,3.18,1692.566617032471
113,1.13,Good,G,I1,63.4,58.0,6.58,6.61,4.18,3909.6385065065874
114,0.52,Premium,E,VS2,62.5,60.0,5.1,5.14,3.2,1703.8239350760073
115,0.23,Very Good,F,VVS2,61.4,56.0,3.94,3.97,2.43,387.79183922857897
116,0.5,Fair,F,SI1,64.7,60.0,4.99,4.84,3.18,1152.36110545662
117,1.08,Very Good,D,VS1,60.5,58.0,6.53,6.63,3.98,8336.272775736985
118,0.3,Premium,G,VS1,62.2,59.0,4.31,4.28,2.67,619.4299377963979
119,0.48,Ideal,J,VS1,62.2,54.0,5.01,5.06,3.13,1041.9530163733605
120,1.51,Ideal,J,VS1,61.6,58.0,7.35,7.43,4.55,8376.266584936466
121,1.03,Premium,F,SI2,62.4,59.0,6.45,6.38,4.0,4271.701650915513
122,0.31,Very Good,G,VVS2,63.4,59.0,4.29,4.26,2.71,639.0238627328534
123,0.4,Ideal,G,IF,62.3,55.0,4.74,4.76,2.96,1495.6737774264927
124,1.03,Ideal,E,VS2,61.7,56.0,6.45,6.54,4.01,6381.105354555144
125,1.16,Premium,J,SI1,62.5,58.0,6.73,6.67,4.19,4318.283087541216
126,1.04,Very Good,J,SI2,62.8,57.0,6.44,6.5,4.06,3188.7344470704093
127,0.71,Premium,E,VS2,61.5,60.0,5.76,5.68,3.52,3067.5298926148416
128,0.29,Very Good,H,VVS2,61.2,56.0,4.26,4.29,2.61,524.494594071257
129,1.09,Ideal,G,SI2,61.2,57.0,6.68,6.63,4.07,4667.945390335986
130,0.74,Ideal,F,VS1,62.3,56.0,5.76,5.79,3.6,3865.9232799251918
131,0.42,Ideal,D,VS2,62.4,55.0,4.82,4.8,3.0,1260.7696858805061
132,0.54,Ideal,I,SI1,62.0,55.0,5.21,5.25,3.24,1239.6386950555518
133,0.51,Ideal,E,VS2,62.6,55.0,5.08,5.11,3.19,1692.566617032471
134,1.01,Premium,F,SI2,58.8,61.0,6.53,6.46,3.82,4114.346916135579
135,1.0,Premium,H,VS2,59.4,61.0,6.51,6.46,3.85,4653.149929541297
136,1.02,Premium,H,VS2,61.0,60.0,6.5,6.46,3.95,4825.65592561242
137,0.73,Good,E,VS1,60.8,61.0,5.77,5.8,3.52,3598.086001504626
138,1.01,Premium,H,SI2,60.3,59.0,6.51,6.45,3.91,3711.9894768476374
139,0.33,Good,D,SI1,63.1,55.0,4.38,4.4,2.77,600.3666100090353
140,1.22,Ideal,F,VS1,62.3,57.0,6.79,6.83,4.24,10065.918594284896
141,0.31,Ideal,D,VS1,62.0,54.0,4.35,4.36,2.7,850.1021418637665
142,1.07,Premium,G,SI1,60.5,62.0,6.69,6.6,4.02,5089.076803460434
143,1.01,Very Good,E,VVS2,60.2,60.0,6.46,6.5,3.9,6844.197377398688
144,0.23,Very Good,F,IF,59.5,58.0,4.0,4.03,2.39,541.8314035817144
145,0.35,Very Good,D,VS1,60.9,58.0,4.54,4.56,2.77,994.583326209299
146,0.55,Ideal,F,VVS2,60.7,56.0,5.31,5.34,3.23,2190.7248283435847
147,0.9,Ideal,G,SI1,61.9,59.0,6.16,6.19,3.82,3781.3107363054405
148,0.72,Ideal,G,VVS1,62.2,57.0,5.72,5.75,3.57,3913.90958991496
149,0.83,Very Good,E,SI1,63.5,58.0,5.93,5.98,3.78,3382.205387428603
150,1.04,Ideal,H,SI1,61.9,57.0,6.49,6.46,4.01,4558.4295281789255
151,0.71,Very Good,E,VS2,59.9,59.0,5.77,5.81,3.47,2976.7733067989293
152,0.43,Ideal,F,SI1,61.3,56.0,4.9,4.86,2.99,978.8550845935055
153,0.33,Ideal,E,VS2,61.3,55.0,4.46,4.48,2.74,744.0530616304868
154,1.72,Fair,D,SI2,64.6,58.0,7.53,7.46,4.84,10913.823387210068
155,1.13,Ideal,G,SI1,61.8,55.0,6.71,6.75,4.16,5821.587569746914
156,0.52,Ideal,D,SI1,62.4,56.0,5.12,5.17,3.21,1577.4735484535597
157,0.3,Very Good,G,VS1,62.5,55.0,4.25,4.32,2.68,600.5045736183278
158,1.53,Premium,G,VS1,61.0,60.0,7.43,7.4,4.52,13601.574113891234
159,2.02,Fair,H,SI2,56.5,61.0,8.33,8.37,4.72,12150.12302062473
160,0.33,Premium,H,VS1,61.0,59.0,4.5,4.45,2.73,685.0070547464483
161,0.7,Very Good,G,I1,61.5,63.0,5.73,5.65,3.5,1626.5548719356739
162,1.26,Premium,I,SI1,60.5,62.0,6.97,6.92,4.2,5722.6708209597855
163,0.3,Premium,D,VS2,62.5,59.0,4.28,4.23,2.66,644.5819948927553
164,0.59,Very Good,H,VS1,62.1,55.0,5.37,5.41,3.35,1935.3435990974829
165,0.82,Ideal,E,SI1,62.1,55.0,5.98,6.0,3.72,3510.3229301884035
166,0.39,Very Good,G,VVS2,60.7,61.0,4.7,4.73,2.86,987.5520371148546
167,0.31,Ideal,H,IF,62.1,54.0,4.33,4.37,2.7,802.906592070584
168,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32,5337.345704442816
169,1.51,Very Good,F,SI2,62.7,60.0,7.25,7.32,4.57,8609.523365299163
170,0.56,Ideal,G,VS1,60.6,56.0,5.33,5.36,3.24,2086.54373412303
171,0.31,Ideal,G,VVS1,62.5,55.0,4.34,4.33,2.71,791.9676238019006
172,0.56,Ideal,H,VVS2,60.9,57.0,5.38,5.33,3.26,1865.0615186040561
173,0.96,Premium,E,SI2,58.2,58.0,6.52,6.47,3.78,3881.1650822723036
174,0.52,Very Good,E,SI1,62.7,57.0,5.1,5.14,3.21,1398.9135891451692
175,1.02,Very Good,H,SI1,63.5,55.0,6.31,6.35,4.02,4146.82468937784
176,1.06,Good,I,VS1,57.5,62.0,6.71,6.83,3.9,4786.899066973832
177,1.21,Ideal,H,SI1,62.1,59.0,6.81,6.75,4.21,6021.2163220528155
178,2.02,Fair,H,VS2,64.5,57.0,8.0,7.95,5.14,15511.891953354707
179,1.52,Ideal,G,VS2,62.1,56.0,7.39,7.34,4.57,11896.706570270455
180,2.03,Very Good,I,SI2,62.8,59.0,8.04,8.08,5.06,12108.31645214508
181,0.28,Good,F,VVS2,61.2,62.0,4.16,4.21,2.56,547.6366631907796
182,0.7,Fair,G,VS1,65.8,61.0,5.61,5.46,3.64,2813.6586282288968
183,0.7,Ideal,G,VVS1,62.3,57.0,5.61,5.65,3.51,3710.3382239125795
184,2.32,Fair,H,I1,70.5,55.0,7.93,7.9,5.58,13870.274238440026
185,0.58,Ideal,J,VS2,60.9,57.0,5.38,5.4,3.28,1359.221108636025
186,0.54,Ideal,D,VS1,61.6,54.0,5.24,5.25,3.23,2422.464931890178
187,1.2,Very Good,I,SI1,62.9,54.0,6.75,6.77,4.25,5081.362434364241
188,0.52,Very Good,F,VS2,62.4,57.0,5.12,5.13,3.2,1563.4245821657107
189,1.57,Premium,F,SI2,60.2,60.0,7.49,7.43,4.49,9571.868284818718
190,0.7,Premium,I,I1,62.3,58.0,5.69,5.55,3.51,1592.826064624886
191,1.57,Very Good,H,SI1,62.0,60.0,7.4,7.44,4.6,9162.623481634264
192,1.02,Very Good,D,VS2,63.2,58.0,6.4,6.36,4.03,6258.19804167029
193,1.5,Premium,F,VS2,62.4,57.0,7.38,7.29,4.58,12255.962032848653
194,0.7,Very Good,E,VS1,62.7,60.0,5.59,5.64,3.52,3425.356393141143
195,0.42,Premium,F,SI1,60.6,58.0,4.89,4.81,2.94,906.8425633735211
196,2.01,Premium,H,SI1,60.0,60.0,8.16,8.13,4.89,14861.293082909811
197,0.31,Premium,G,VS1,62.2,58.0,4.38,4.34,2.71,659.1631919769684
198,0.44,Ideal,E,VVS2,61.9,56.0,4.91,4.88,3.03,1513.8451910115625
199,0.7,Ideal,D,VVS2,61.7,55.0,5.73,5.75,3.54,3952.858317582375
200,1.2,Premium,J,SI1,60.0,61.0,6.89,6.84,4.12,4592.904566249858
201,1.05,Ideal,G,VS1,62.2,57.0,6.49,6.51,4.04,6871.55223373529
202,0.7,Ideal,F,I1,62.1,57.0,5.67,5.64,3.52,1780.4446098340452
203,0.53,Premium,F,SI1,60.9,59.0,5.21,5.23,3.18,1415.48303399474
204,1.09,Premium,H,SI2,61.2,62.0,6.63,6.58,4.04,4270.339355982259
205,0.92,Premium,E,SI2,61.8,59.0,6.19,6.11,3.8,3581.5010672089493
206,0.71,Premium,F,VS2,58.0,62.0,5.85,5.81,3.38,2928.139857282326
207,0.57,Good,F,SI2,61.9,57.7,5.32,5.34,3.3,1292.713836138417
208,0.71,Very Good,G,VS2,63.5,59.0,5.67,5.63,3.59,2640.370483176699
209,0.89,Premium,G,SI1,61.1,58.0,6.24,6.17,3.79,3588.937118889011
210,1.06,Ideal,G,SI1,62.9,56.0,6.52,6.49,4.09,5156.831038402416
211,0.86,Premium,H,SI2,61.0,58.0,6.15,6.12,3.74,2762.195513254887
212,1.1,Premium,G,VS2,60.2,58.0,6.75,6.71,4.05,6246.651060618794
213,0.7,Ideal,E,SI1,62.5,57.0,5.7,5.72,3.57,2603.8159107088886
214,1.04,Premium,G,VS1,61.5,61.0,6.56,6.51,4.02,6541.826509037107
215,0.93,Premium,E,I1,62.3,60.0,6.23,6.2,3.87,3092.707021713765
216,1.1,Premium,F,I1,59.8,61.0,6.7,6.65,3.99,4098.505699261578
217,2.12,Premium,H,SI2,62.3,58.0,8.25,8.16,5.12,14506.124666573633
218,0.33,Ideal,F,VVS1,62.4,55.0,4.44,4.47,2.78,974.0578024237857
219,0.9,Fair,I,VS2,65.8,55.0,6.05,6.01,3.97,3117.2688959558395
220,0.71,Ideal,E,VS1,62.0,57.0,5.72,5.66,3.53,3736.1355934729786
221,1.75,Ideal,G,VS2,62.1,57.0,7.73,7.69,4.79,15540.151433493984
222,0.81,Ideal,H,SI1,61.4,56.0,6.0,6.05,3.7,2879.226140561897
223,0.75,Good,I,VVS1,63.9,61.0,5.7,5.67,3.63,2796.2182774896037
224,0.4,Ideal,G,VS2,62.6,56.0,4.69,4.74,2.95,946.5009561088895
225,0.34,Ideal,G,VS2,62.1,55.0,4.49,4.46,2.78,695.4965153555459
226,0.35,Premium,F,VS2,61.8,58.0,4.48,4.52,2.78,756.1458149682171
227,1.29,Very Good,I,VS2,62.8,58.0,6.89,6.93,4.34,6407.250392898183
228,1.7,Premium,G,SI1,61.7,58.0,7.69,7.6,4.72,12242.52501436093
229,1.01,Premium,F,SI1,62.7,54.0,6.42,6.37,4.01,4863.329126165586
230,0.47,Good,D,SI1,63.8,59.0,4.9,4.88,3.12,1170.04666337513
231,0.71,Premium,E,SI1,59.2,59.0,5.86,5.83,3.46,2595.362459838481
232,1.01,Ideal,G,VS1,61.3,56.0,6.49,6.44,3.96,6383.696314875598
233,0.92,Good,J,SI2,59.0,63.0,6.3,6.35,3.73,2485.2251293925547
234,0.31,Ideal,F,VVS1,61.6,55.0,4.36,4.41,2.7,864.1979014979028
235,0.3,Ideal,G,VVS1,61.3,56.0,4.3,4.34,2.65,744.2291407034649
236,0.7,Very Good,G,SI1,62.1,58.0,5.66,5.7,3.53,2206.713408281769
237,1.01,Premium,H,IF,62.1,59.0,6.47,6.41,4.0,6836.234881714362
238,1.5,Very Good,H,SI2,62.5,60.0,7.25,7.32,4.55,7457.013321221951
239,0.9,Very Good,D,VS1,62.2,58.0,6.14,6.18,3.83,5909.767753839117
240,0.23,Good,F,VVS2,62.8,61.0,3.92,3.95,2.47,375.81355599664255
241,0.25,Good,E,VVS2,58.0,65.0,4.13,4.18,2.41,475.7947389465477
242,0.35,Ideal,F,VVS2,62.1,56.0,4.56,4.52,2.82,922.2836936663689
243,0.73,Very Good,D,SI2,60.4,59.0,5.8,5.86,3.52,2327.910641024176
244,0.4,Very Good,G,IF,61.2,57.0,4.77,4.79,2.92,1405.6756943283906
245,0.3,Ideal,E,VS2,61.5,55.0,4.33,4.29,2.65,621.5179998774755
246,1.01,Premium,J,VVS2,62.7,59.0,6.46,6.39,4.03,3926.418708850566
247,0.51,Ideal,D,SI2,62.5,55.0,5.12,5.15,3.21,1271.6435421545418
248,1.72,Premium,F,I1,60.1,58.0,7.77,7.74,4.66,9643.097809283097
249,0.51,Good,E,SI1,64.3,54.0,5.1,5.07,3.27,1308.6570923387028
250,0.7,Ideal,E,VS1,62.2,58.0,5.67,5.71,3.54,3637.4065659416833
251,0.52,Good,H,VS2,63.6,57.0,5.05,5.1,3.23,1318.5347406527058
252,1.01,Premium,F,SI2,62.2,59.0,6.41,6.38,3.98,4114.346916135579
253,0.31,Ideal,F,VS2,62.1,57.0,4.34,4.36,2.7,618.5113883470373
254,1.01,Good,G,SI1,63.6,57.0,6.33,6.37,4.04,4287.137250357791
255,1.24,Good,E,SI1,63.5,55.0,6.82,6.86,4.35,7003.595274892981
256,1.01,Very Good,I,SI1,60.1,59.0,6.44,6.47,3.88,3700.5441042860703
257,1.05,Ideal,G,VS2,61.9,57.0,6.47,6.51,4.03,5899.51411565941
258,0.9,Good,G,SI1,63.7,60.0,6.11,6.07,3.88,3445.202484029492
259,0.56,Ideal,E,VS2,61.6,57.0,5.3,5.32,3.27,2019.4498191809373
260,0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68,3016.773103601477
261,0.3,Ideal,D,SI1,62.5,57.0,4.32,4.29,2.69,558.7690428114317
262,0.76,Ideal,H,VS2,62.7,57.0,5.82,5.86,3.66,2893.6812646701555
263,1.21,Premium,H,SI1,59.8,58.0,6.95,6.9,4.14,5846.360624634472
264,1.51,Very Good,J,VS1,61.4,57.0,7.3,7.38,4.51,7947.2001907306385
265,1.21,Ideal,H,VVS2,61.3,56.0,6.85,6.89,4.21,7687.202578682766
266,0.7,Ideal,F,SI1,61.5,57.0,5.67,5.74,3.51,2487.6769038382185
267,0.53,Ideal,I,VS2,62.2,56.0,5.15,5.2,3.22,1322.125606331908
268,0.46,Ideal,E,VS1,61.9,55.0,4.94,4.97,3.06,1646.3795964932494
269,0.41,Ideal,G,IF,61.7,56.0,4.79,4.81,2.96,1567.3644570075337
270,0.37,Very Good,F,VS2,61.0,58.0,4.61,4.63,2.82,815.0290320888188
271,0.58,Ideal,F,SI2,60.9,57.0,5.4,5.44,3.3,1468.3796786181047
272,0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,2544.400407194137
273,1.5,Good,G,SI1,58.4,65.0,7.45,7.41,4.34,9075.148778567454
274,1.31,Very Good,H,VS2,61.4,59.0,6.96,7.01,4.29,7422.033941346034
275,1.0,Very Good,D,SI1,62.1,58.0,6.34,6.45,3.97,5041.2414491490235
276,0.41,Premium,G,VVS1,60.3,60.0,4.78,4.74,2.87,1304.5343362808483
277,0.38,Ideal,F,VVS1,61.0,57.0,4.67,4.71,2.86,1276.0263523677775
278,0.35,Premium,E,VVS1,60.7,59.0,4.58,4.55,2.77,1127.1691269402754
279,0.3,Premium,D,VS2,61.7,58.0,4.32,4.3,2.66,644.5819948927553
280,1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,5875.70316449093
281,0.37,Premium,E,VVS2,60.9,59.0,4.61,4.65,2.82,1059.1638710188754
282,0.39,Premium,G,VVS2,60.7,61.0,4.73,4.7,2.86,1018.6755002295121
283,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1314.941216182945
284,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,661.2107987144274
285,1.72,Good,D,SI2,63.4,62.0,7.53,7.59,4.79,11313.991171197613
286,1.27,Ideal,H,SI1,59.8,57.0,7.08,7.01,4.22,6581.445869306435
287,1.0,Good,D,VS2,62.8,61.0,6.31,6.34,3.97,5815.450071605223
288,1.59,Premium,I,VS2,59.9,60.0,7.61,7.57,4.55,9690.852299293609
289,0.38,Very Good,F,VS2,60.9,56.0,4.67,4.72,2.86,857.7123998994371
290,2.39,Ideal,J,VS1,62.1,57.0,8.53,8.57,5.31,19307.477056536984
291,1.01,Premium,F,SI1,62.2,59.0,6.36,6.41,3.97,4863.329126165586
292,0.31,Premium,H,VVS1,62.6,58.0,4.33,4.29,2.7,689.9606873318422
293,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,14605.75370161238
294,0.7,Good,F,SI1,61.1,61.0,5.68,5.71,3.48,2264.2026912429315
295,1.01,Fair,I,I1,56.1,63.0,6.7,6.65,3.74,2865.2753847583613
296,1.55,Very Good,H,VS2,63.3,56.0,7.38,7.32,4.65,10111.755734007538
297,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,1008.6545155655258
298,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,10787.905342576365
299,0.26,Very Good,D,VVS2,59.1,59.0,4.21,4.28,2.51,567.6249879403267
300,1.01,Premium,D,SI1,59.8,54.0,6.6,6.5,3.93,5325.128687595535
301,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,981.0094322160047
302,1.03,Premium,H,I1,62.9,59.0,6.41,6.3,4.0,3405.7988310152655
303,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,7999.515782616017
304,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,5999.574830571869
305,2.51,Premium,J,SI2,59.3,58.0,8.87,8.83,5.25,16252.562490134078
306,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,2571.9583190562607
307,0.95,Ideal,G,VS2,61.6,56.0,6.34,6.3,3.89,4879.8063831899035
308,0.32,Ideal,E,SI2,62.7,55.0,4.39,4.42,2.76,502.56347025023365
309,1.25,Premium,J,SI2,62.3,59.0,6.82,6.86,4.26,4574.077108665872
